CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,BalanceSalaryRatio,ProductDensity,EngagementProductInteraction,AgeTenureInteraction,IsZeroBalance,CreditScoreBand,Geography_Germany,Geography_Spain,Gender_Male,Exited
603,55,7,127723.25,2,1,0,139469.11,0.915781637948964,0.25,0,385,0,2,True,False,False,1
732,61,9,94867.18,2,1,1,157527.6,0.6022257686868698,0.2,2,549,0,3,True,False,False,1
729,38,7,0.0,2,0,0,45779.9,0.0,0.25,0,266,1,3,False,False,False,0
686,25,1,0.0,2,0,1,16459.37,0.0,1.0,2,25,1,3,False,False,True,0
689,38,6,121021.05,1,1,1,12182.15,9.934293206869535,0.14285714285714285,1,228,0,3,False,True,False,0
697,48,1,0.0,2,1,1,87400.53,0.0,1.0,2,48,1,3,False,False,False,0
698,40,8,150777.1,1,1,0,114732.62,1.3141606981404752,0.1111111111111111,0,320,0,3,True,False,False,0
479,51,1,107714.74,3,1,0,86128.21,1.2506325163236223,1.5,0,51,0,1,True,False,True,1
838,35,0,0.0,2,0,1,197305.91,0.0,2.0,2,0,1,5,False,True,True,0
626,21,1,0.0,2,1,0,66232.23,0.0,1.0,0,21,1,2,False,False,True,0
761,31,7,0.0,3,1,1,166698.18,0.0,0.375,3,217,1,4,False,False,True,0
639,35,8,0.0,2,1,0,170483.9,0.0,0.2222222222222222,0,280,1,2,False,False,True,0
473,48,8,0.0,2,1,0,71139.8,0.0,0.2222222222222222,0,384,1,1,False,True,True,0
646,57,6,90212.0,1,1,0,13911.27,6.484814110682574,0.14285714285714285,0,342,0,2,True,False,False,1
637,50,4,126345.55,1,0,1,17323.0,7.293514402396033,0.2,1,200,0,2,True,False,True,1
716,66,5,121411.9,1,0,0,10070.4,12.056313551392565,0.16666666666666666,0,330,0,3,True,False,True,1
652,33,7,128135.99,1,1,0,158437.73,0.8087466918340174,0.125,0,231,0,2,True,False,True,0
588,21,8,0.0,2,1,1,110114.19,0.0,0.2222222222222222,2,168,1,2,False,False,False,0
664,31,9,114519.57,2,0,1,79222.02,1.4455522593157113,0.2,2,279,0,2,False,False,False,0
685,33,6,0.0,1,1,0,58458.26,0.0,0.14285714285714285,0,198,1,3,False,False,True,0
578,28,4,0.0,2,0,0,6947.09,0.0,0.4,0,112,1,1,False,True,True,0
659,29,6,123192.12,1,1,1,56971.41,2.1623498522827087,0.14285714285714285,1,174,0,2,False,False,True,1
693,39,0,0.0,2,0,0,81901.6,0.0,2.0,0,0,1,3,False,True,False,0
543,36,3,0.0,2,0,0,26019.59,0.0,0.5,0,108,1,1,False,False,False,0
529,35,5,0.0,2,1,0,56518.0,0.0,0.3333333333333333,0,175,1,1,False,True,False,0
717,33,10,102185.42,2,1,0,23231.93,4.3984903533886985,0.18181818181818182,0,330,0,3,True,False,False,0
850,39,2,0.0,2,1,0,179451.42,0.0,0.6666666666666666,0,78,1,5,False,False,False,0
553,32,3,116324.53,1,1,0,77304.49,1.504757744323716,0.25,0,96,0,1,False,False,True,0
534,23,5,104822.45,1,0,1,160176.47,0.654418529758744,0.16666666666666666,1,115,0,1,False,False,False,0
567,45,1,157320.51,1,1,0,62193.92,2.529515907623615,0.5,0,45,0,1,False,True,False,0
718,29,3,0.0,1,0,1,134462.29,0.0,0.25,1,87,1,3,False,False,False,0
738,37,7,140950.92,2,1,0,195333.98,0.7215893517312165,0.25,0,259,0,3,True,False,True,0
650,55,9,119618.42,1,1,1,29861.13,4.0058236240890475,0.1,1,495,0,2,False,True,True,0
771,18,1,0.0,2,0,0,41542.95,0.0,1.0,0,18,1,4,False,True,True,0
597,39,8,162532.14,3,1,0,36051.46,4.508337248907303,0.3333333333333333,0,312,0,2,True,False,False,1
543,57,1,106138.33,2,1,1,120657.32,0.8796675576676188,1.0,2,57,0,1,True,False,False,1
651,33,1,96834.78,1,1,0,108764.69,0.890314494521243,0.5,0,33,0,2,False,False,False,0
720,23,0,187861.18,2,1,1,104120.17,1.8042726975781516,2.0,2,0,0,3,True,False,True,0
430,60,7,73937.02,1,1,0,161937.62,0.4565771684154888,0.125,0,420,0,1,False,False,False,1
645,28,7,117466.03,2,1,1,34490.06,3.405793727137448,0.25,2,196,0,2,True,False,True,0
766,44,3,116822.7,1,0,0,197643.24,0.5910786526238333,0.25,0,132,0,4,True,False,True,0
603,31,8,0.0,2,1,1,169915.02,0.0,0.2222222222222222,2,248,1,2,False,False,True,0
589,37,5,0.0,1,1,0,61324.87,0.0,0.16666666666666666,0,185,1,2,False,False,True,0
559,67,9,125919.35,1,1,0,175910.95,0.7158130292587481,0.1,0,603,0,1,False,True,True,1
687,38,4,117633.28,1,0,1,88396.6,1.3307443951313653,0.2,1,152,0,3,True,False,True,0
809,24,4,0.0,2,1,0,193518.76,0.0,0.4,0,96,1,5,False,False,False,0
670,40,3,47364.45,1,1,1,148579.43,0.31878201443955745,0.25,1,120,0,2,False,False,False,1
619,31,2,56116.3,2,0,0,2181.94,25.718534870015432,0.6666666666666666,0,62,0,2,True,False,False,0
710,75,5,0.0,2,1,1,9376.89,0.0,0.3333333333333333,2,375,1,3,False,True,False,0
776,29,5,0.0,2,1,1,143301.49,0.0,0.3333333333333333,2,145,1,4,False,False,False,0
682,54,0,83102.72,2,1,1,54132.93,1.535160206522441,2.0,2,0,0,3,False,True,False,0
662,41,4,90350.77,1,1,0,75884.65,1.1906330199692479,0.2,0,164,0,2,False,True,False,1
516,27,1,0.0,1,0,1,112311.15,0.0,0.5,1,27,1,1,False,True,False,0
734,22,5,130056.23,1,0,0,121894.31,1.066958990940045,0.16666666666666666,0,110,0,3,False,False,True,1
604,40,1,84315.02,1,0,0,36209.1,2.3285588428784876,0.5,0,40,0,2,False,False,True,0
587,40,5,138241.9,2,1,0,159418.1,0.8671656480608715,0.3333333333333333,0,200,0,2,True,False,True,0
585,55,10,106415.57,3,1,1,122960.98,0.865441784858372,0.2727272727272727,3,550,0,2,False,False,True,1
792,40,7,0.0,1,1,0,141652.2,0.0,0.125,0,280,1,4,False,True,False,0
753,33,5,122568.05,2,1,1,82820.85,1.4799177984592056,0.3333333333333333,2,165,0,4,False,False,True,0
575,31,6,0.0,2,1,1,95686.42,0.0,0.2857142857142857,2,186,1,1,False,True,False,0
776,33,2,0.0,2,1,1,176921.0,0.0,0.6666666666666666,2,66,1,4,False,True,True,0
762,28,2,0.0,2,1,0,167909.52,0.0,0.6666666666666666,0,56,1,4,False,False,True,0
675,32,2,155663.31,1,1,0,97658.66,1.593952958174995,0.3333333333333333,0,64,0,3,False,False,False,0
649,41,0,0.0,2,0,1,130567.02,0.0,2.0,2,0,1,2,False,False,True,0
593,29,5,101713.84,3,1,0,134594.99,0.75570301687488,0.5,0,145,0,2,True,False,False,0
781,35,1,0.0,2,0,0,42117.9,0.0,1.0,0,35,1,4,False,True,True,0
698,38,1,171848.38,1,0,0,16957.45,10.134093274039781,0.5,0,38,0,3,False,True,False,0
629,37,10,99546.25,3,0,1,25136.95,3.960156263828342,0.2727272727272727,3,370,0,2,False,False,False,1
733,34,3,100337.96,3,1,0,48559.19,2.0663021767441694,0.75,0,102,0,3,True,False,True,1
547,43,1,92350.36,1,0,1,80262.91,1.1505982028168353,0.5,1,43,0,1,False,False,True,0
663,33,8,122528.18,1,1,0,196260.3,0.6243146474318835,0.1111111111111111,0,264,0,2,False,True,False,0
611,40,8,100812.33,2,1,0,147358.27,0.6841307922474651,0.2222222222222222,0,320,0,2,False,False,False,0
850,53,2,94078.97,2,1,0,36980.54,2.5440128780557556,0.6666666666666666,0,106,0,5,True,False,True,0
648,54,9,120633.42,1,0,0,5924.38,20.36220161090912,0.1,0,486,0,2,False,False,False,1
675,38,1,104016.88,1,0,0,22068.83,4.713293817356276,0.5,0,38,0,3,False,False,False,1
410,35,7,117183.74,1,1,1,109733.73,1.0678917047559773,0.125,1,245,0,1,False,False,False,0
634,44,9,149961.11,1,1,0,57121.51,2.625300171465612,0.1,0,396,0,2,False,False,True,0
510,65,2,0.0,2,1,1,48071.61,0.0,0.6666666666666666,2,130,1,1,False,False,True,0
759,39,6,0.0,2,1,1,140497.67,0.0,0.2857142857142857,2,234,1,4,False,False,False,0
727,34,10,0.0,2,1,1,198637.34,0.0,0.18181818181818182,2,340,1,3,False,False,True,0
678,54,1,123699.28,2,0,1,105221.76,1.175605502120706,1.0,2,54,0,3,True,False,False,0
685,30,2,0.0,3,1,1,172576.43,0.0,1.0,3,60,1,3,False,True,False,1
516,42,8,56228.25,1,1,0,46857.52,1.199983481814659,0.1111111111111111,0,336,0,1,False,False,False,0
650,35,3,165982.43,2,1,1,24482.16,6.779729811144942,0.5,2,105,0,2,True,False,False,0
743,46,9,0.0,1,1,0,113436.08,0.0,0.1,0,414,1,4,False,False,False,0
517,37,5,113308.84,1,0,1,31517.16,3.5951475322143507,0.16666666666666666,1,185,0,1,False,False,True,0
701,43,2,160416.56,1,0,1,37266.43,4.30458619180038,0.3333333333333333,1,86,0,3,False,False,False,0
608,48,2,127924.25,2,1,0,32202.61,3.972480801898589,0.6666666666666666,0,96,0,2,True,False,False,0
645,37,2,136925.09,2,0,1,153400.24,0.8926002332141553,0.6666666666666666,2,74,0,2,True,False,False,0
644,40,4,77270.08,2,1,1,115800.1,0.6672712717807042,0.4,2,160,0,2,True,False,False,1
740,37,9,0.0,2,1,1,73225.31,0.0,0.2,2,333,1,3,False,False,False,0
637,38,3,104339.56,1,0,0,119882.86,0.8703459360172894,0.25,0,114,0,2,False,False,False,0
850,41,8,60880.68,1,1,0,31825.84,1.9129323844425494,0.1111111111111111,0,328,0,5,True,False,True,0
452,60,6,121730.49,1,1,1,142963.29,0.8514807542492098,0.14285714285714285,1,360,0,1,False,False,False,0
806,36,8,167983.17,2,1,1,106714.28,1.5741395621881709,0.2222222222222222,2,288,0,5,True,False,True,0
622,41,9,0.0,2,1,1,155786.39,0.0,0.2,2,369,1,2,False,True,False,0
715,41,4,94267.9,1,0,1,152821.12,0.6168512572043913,0.2,1,164,0,3,False,False,True,1
698,48,4,101238.24,2,0,1,177815.87,0.5693431075608193,0.4,2,192,0,3,False,False,True,1
688,54,9,0.0,1,1,0,191212.63,0.0,0.1,0,486,1,3,False,False,False,1
649,39,3,113096.41,1,1,1,60335.24,1.8744668952692578,0.25,1,117,0,2,False,False,True,0
711,51,7,0.0,3,1,0,38409.79,0.0,0.375,0,357,1,3,False,False,True,1
684,63,3,81245.79,1,1,0,69643.31,1.1665986294854942,0.25,0,189,0,3,True,False,False,1
592,37,9,0.0,3,1,1,10656.89,0.0,0.3,3,333,1,2,False,True,True,0
603,39,9,76769.68,1,0,0,48224.72,1.5919155154951252,0.1,0,351,0,2,False,False,False,0
787,46,7,117685.31,2,1,1,93360.35,1.2605491517409633,0.25,2,322,0,4,False,False,True,0
782,33,7,191523.09,1,1,1,167058.75,1.1464415362790248,0.125,1,231,0,4,False,False,True,0
631,34,6,125227.82,2,0,1,128247.03,0.9764578563653564,0.2857142857142857,2,204,0,2,True,False,False,0
724,31,2,160997.54,2,0,1,64831.36,2.483328130051825,0.6666666666666666,2,62,0,3,True,False,True,0
570,50,5,129293.74,1,1,0,177805.44,0.7271641407556081,0.16666666666666666,0,250,0,1,True,False,False,1
792,50,4,146710.76,1,1,0,16528.4,8.876283245270184,0.2,0,200,0,4,True,False,False,1
521,61,0,125193.96,1,1,1,109356.53,1.1448238161804805,1.0,1,0,0,1,True,False,False,0
785,55,5,0.0,2,1,1,7008.65,0.0,0.3333333333333333,2,275,1,4,False,False,True,0
660,31,1,84560.04,1,1,1,137784.25,0.6137133961202843,0.5,1,31,0,2,False,True,True,0
548,32,2,172448.77,1,1,0,188083.77,0.9168721469113635,0.3333333333333333,0,64,0,1,False,False,False,1
766,36,5,78381.13,1,0,1,153831.6,0.5095255461133504,0.16666666666666666,1,180,0,4,False,True,True,0
612,26,4,0.0,2,1,1,179780.74,0.0,0.4,2,104,1,2,False,True,False,0
599,39,4,0.0,1,1,0,194273.2,0.0,0.2,0,156,1,2,False,True,False,1
690,26,5,157624.84,1,1,1,49599.27,3.177966933723461,0.16666666666666666,1,130,0,3,False,False,False,0
623,44,6,0.0,2,0,0,167162.43,0.0,0.2857142857142857,0,264,1,2,False,False,False,0
662,38,0,105271.56,1,0,1,179833.45,0.5853836424726023,1.0,1,0,0,2,False,False,True,0
585,30,6,0.0,2,1,1,137757.69,0.0,0.2857142857142857,2,180,1,2,False,False,False,0
632,49,5,167962.7,1,0,0,140201.21,1.198011771787148,0.16666666666666666,0,245,0,2,False,False,False,0
715,35,3,0.0,1,1,1,152012.36,0.0,0.25,1,105,1,3,False,False,False,0
713,59,3,0.0,2,1,1,62700.08,0.0,0.5,2,177,1,3,False,False,False,0
583,29,10,0.0,2,1,1,111285.85,0.0,0.18181818181818182,2,290,1,2,False,False,False,0
659,32,9,95377.13,1,0,1,187551.24,0.5085390531115201,0.1,1,288,0,2,False,False,True,0
749,32,7,79523.13,1,0,1,157648.12,0.504434369401269,0.125,1,224,0,4,True,False,False,0
766,30,4,127786.28,2,1,1,28879.3,4.424839937102878,0.4,2,120,0,4,True,False,True,0
553,42,7,0.0,2,1,0,7680.23,0.0,0.25,0,294,1,1,False,True,True,0
614,35,6,128100.28,1,0,0,69454.24,1.8443838705621949,0.14285714285714285,0,210,0,2,True,False,False,1
715,40,7,0.0,1,1,1,141359.11,0.0,0.125,1,280,1,3,False,False,True,0
695,28,5,171069.39,2,1,1,88689.4,1.9288594803671146,0.3333333333333333,2,140,0,3,False,False,True,0
554,35,10,74988.59,2,0,1,190155.13,0.39435480914769766,0.18181818181818182,2,350,0,1,False,False,False,0
575,29,4,121823.4,2,1,1,50368.87,2.4186248370785637,0.4,2,116,0,1,False,False,True,0
477,30,6,131286.46,1,1,0,194144.45,0.6762308167929794,0.14285714285714285,0,180,0,1,False,False,False,0
629,59,9,113657.83,1,1,1,116848.79,0.97269154433715,0.1,1,531,0,2,False,False,True,1
797,31,8,0.0,2,1,0,117916.63,0.0,0.2222222222222222,0,248,1,4,False,True,False,0
531,31,3,96288.26,1,1,0,56794.73,1.695373144626352,0.25,0,93,0,1,False,False,True,0
508,54,10,0.0,1,1,1,175749.36,0.0,0.09090909090909091,1,540,1,1,False,True,True,0
617,79,7,0.0,1,1,1,160589.18,0.0,0.125,1,553,1,2,False,False,False,0
806,40,5,80613.93,1,1,1,142838.64,0.5643706072771038,0.16666666666666666,1,200,0,5,False,False,True,0
578,34,8,147487.23,2,1,0,66680.77,2.2118405351016217,0.2222222222222222,0,272,0,1,True,False,True,0
681,37,6,121231.39,1,1,1,146366.08,0.828275171400175,0.14285714285714285,1,222,0,3,False,True,False,0
644,39,9,0.0,1,1,0,3740.93,0.0,0.1,0,351,1,2,False,False,False,0
724,28,9,0.0,2,1,1,100240.2,0.0,0.2,2,252,1,3,False,False,True,0
732,41,8,0.0,2,1,1,170886.17,0.0,0.2222222222222222,2,328,1,3,False,False,True,0
622,33,3,96926.12,2,1,0,48553.77,1.9962635238829805,0.5,0,99,0,2,True,False,True,0
554,55,0,108477.27,1,0,1,140003.0,0.7748210395436181,1.0,1,0,0,1,True,False,False,1
705,48,1,156848.13,2,1,1,99475.95,1.576744228111652,1.0,2,48,0,3,True,False,False,1
589,32,2,0.0,2,0,1,9468.64,0.0,0.6666666666666666,2,64,1,2,False,False,True,0
546,42,9,86351.85,2,1,0,57380.13,1.5049085806967517,0.2,0,378,0,1,True,False,False,0
686,38,6,149238.97,1,1,1,97825.23,1.5255672795093296,0.14285714285714285,1,228,0,3,False,False,True,0
645,38,5,101430.3,2,0,1,4400.32,23.050664491889076,0.3333333333333333,2,190,0,2,False,False,False,0
783,44,3,81811.71,1,1,0,164213.53,0.49820322356812985,0.25,0,132,0,4,False,True,False,1
619,38,1,0.0,1,1,0,112442.63,0.0,0.5,0,38,1,2,False,True,False,1
509,25,3,108738.71,2,1,0,106920.57,1.0170045857310992,0.5,0,75,0,1,False,True,False,0
740,40,4,114318.78,2,1,0,129333.69,0.883905655201797,0.4,0,160,0,3,True,False,True,1
541,37,9,212314.03,1,0,1,148814.54,1.426702189171658,0.1,1,333,0,1,False,False,True,0
535,49,7,115309.75,1,1,0,111421.77,1.034894258087671,0.125,0,343,0,1,False,True,False,0
695,42,5,0.0,1,0,1,72172.13,0.0,0.16666666666666666,1,210,1,3,False,False,False,1
492,52,8,125396.24,1,1,0,10014.72,12.52119280294195,0.1111111111111111,0,416,0,1,True,False,False,1
634,37,7,51582.5,2,1,1,184312.88,0.2798637837991579,0.25,2,259,0,2,False,False,False,0
623,28,4,0.0,2,1,0,41227.67,0.0,0.4,0,112,1,2,False,False,False,0
746,47,8,142382.03,1,1,1,62086.62,2.293280420124444,0.1111111111111111,1,376,0,4,False,False,True,0
652,48,4,59486.31,1,1,0,163944.18,0.3628449024517806,0.2,0,192,0,2,False,False,True,1
717,39,6,0.0,2,1,0,93275.61,0.0,0.2857142857142857,0,234,1,3,False,True,False,0
569,34,3,0.0,1,1,0,133997.53,0.0,0.25,0,102,1,1,False,True,False,0
574,36,1,0.0,2,0,1,71709.12,0.0,1.0,2,36,1,1,False,True,True,0
660,48,0,90044.32,2,0,1,187604.97,0.47996766823139086,2.0,2,0,0,2,False,False,False,1
548,36,2,108913.84,2,1,1,140460.01,0.7754081748906652,0.6666666666666666,2,72,0,1,True,False,False,0
771,45,0,139825.56,1,0,0,170984.97,0.8177652105865342,1.0,0,0,0,4,False,True,True,1
505,37,6,159863.9,2,0,1,125307.87,1.275769031894998,0.2857142857142857,2,222,0,1,True,False,False,0
458,43,1,106870.12,2,1,0,100564.37,1.0627036195715969,1.0,0,43,0,1,True,False,False,0
653,27,9,0.0,2,1,0,96429.29,0.0,0.2,0,243,1,2,False,False,False,0
517,56,9,142147.32,1,0,0,39488.04,3.599756280544698,0.1,0,504,0,1,False,False,True,1
665,42,2,156371.61,2,0,1,156774.94,0.9974273311729703,0.6666666666666666,2,84,0,2,False,True,False,1
507,29,6,0.0,2,0,1,94780.9,0.0,0.2857142857142857,2,174,1,1,False,True,False,0
727,18,4,133550.67,1,1,1,46941.41,2.845050244488927,0.2,1,72,0,3,False,False,True,0
687,29,4,78939.15,1,1,0,122134.56,0.6463293436301213,0.2,0,116,0,3,True,False,False,1
655,35,1,82231.51,2,1,0,88798.02,0.9260511664457602,1.0,0,35,0,2,False,True,False,0
452,35,7,0.0,2,1,0,164241.67,0.0,0.25,0,245,1,1,False,False,False,0
554,45,6,0.0,2,1,1,181204.5,0.0,0.2857142857142857,2,270,1,1,False,False,False,0
754,38,2,0.0,2,1,0,180698.32,0.0,0.6666666666666666,0,76,1,4,False,False,True,0
456,29,5,107000.49,1,1,1,153419.62,0.6974368076214931,0.16666666666666666,1,145,0,1,False,False,True,0
771,56,2,0.0,1,1,1,25222.6,0.0,0.3333333333333333,1,112,1,4,False,True,False,1
666,71,1,53013.29,2,1,1,112222.64,0.47239389484624145,1.0,2,71,0,2,True,False,True,0
572,48,3,152827.99,1,1,0,38411.79,3.978673995562855,0.25,0,144,0,1,True,False,False,1
580,23,5,113923.81,2,0,0,196241.43,0.5805288414348564,0.3333333333333333,0,115,0,1,False,False,False,0
618,40,0,140306.38,1,1,0,160618.61,0.8735375060158127,1.0,0,0,0,2,True,False,False,1
521,38,5,110641.18,1,0,1,136507.69,0.810512433396166,0.16666666666666666,1,190,0,1,False,False,True,1
564,37,9,100252.18,1,1,1,146033.52,0.6865011539769328,0.1,1,333,0,1,False,True,True,0
528,31,9,120962.59,1,1,0,5419.31,22.32066258945868,0.1,0,279,0,1,False,False,True,0
591,42,9,161651.37,2,1,1,131753.97,1.2269183994893897,0.2,2,378,0,2,False,False,True,0
631,26,1,149144.61,1,0,1,123697.95,1.2057161011867559,0.5,1,26,0,2,False,False,True,0
627,43,8,71240.3,1,0,1,127734.16,0.5577231650440436,0.1111111111111111,1,344,0,2,False,False,True,0
609,31,9,103837.75,1,1,1,150218.11,0.6912465480980207,0.1,1,279,0,2,True,False,True,0
604,34,7,0.0,2,1,1,188078.55,0.0,0.25,2,238,1,2,False,False,True,0
662,39,5,139822.11,2,1,1,146219.9,0.9562454221282037,0.3333333333333333,2,195,0,2,True,False,True,0
603,40,8,148897.02,1,0,0,105052.9,1.417352781299542,0.1111111111111111,0,320,0,2,True,False,False,0
660,28,1,118402.25,2,1,0,14288.93,8.28629225503335,1.0,0,28,0,2,True,False,True,0
557,36,1,113110.26,1,1,0,98413.1,1.14934150025607,0.5,0,36,0,1,False,True,True,0
661,39,5,0.0,2,0,0,181461.46,0.0,0.3333333333333333,0,195,1,2,False,False,True,0
561,34,1,78829.53,1,1,1,12148.2,6.488988491588136,0.5,1,34,0,1,False,False,True,0
741,25,4,0.0,2,1,1,73873.65,0.0,0.4,2,100,1,4,False,True,True,0
710,30,10,133537.1,2,1,0,155593.74,0.8582421117915269,0.18181818181818182,0,300,0,3,True,False,False,0
668,24,7,173962.32,1,0,0,106457.11,1.6341071065931239,0.125,0,168,0,2,False,True,False,1
539,34,4,91622.42,1,1,1,136603.42,0.6707183465782135,0.2,1,136,0,1,True,False,False,0
669,50,9,201009.64,1,1,0,158032.5,1.2719512758371099,0.1,0,450,0,2,False,False,True,1
789,37,3,0.0,1,1,0,121883.87,0.0,0.25,0,111,1,4,False,False,True,1
603,35,1,105346.03,2,1,1,130379.5,0.8079953520238382,1.0,2,35,0,2,True,False,True,0
842,46,9,0.0,1,0,0,17268.02,0.0,0.1,0,414,1,5,False,True,True,0
755,43,6,165048.5,3,1,0,16929.41,9.749217485444015,0.42857142857142855,0,258,0,4,True,False,True,1
663,28,8,123674.28,2,1,1,87985.2,1.4056259461658822,0.2222222222222222,2,224,0,2,True,False,True,0
663,40,6,156218.19,1,0,1,33607.72,4.648282894387115,0.14285714285714285,1,240,0,2,False,False,True,0
636,35,9,95478.17,1,0,0,169286.74,0.5640026501747035,0.1,0,315,0,2,False,False,True,0
635,33,5,0.0,2,1,0,122949.71,0.0,0.3333333333333333,0,165,1,2,False,False,False,0
699,34,2,117468.67,1,1,0,185227.42,0.6341861804227786,0.3333333333333333,0,68,0,3,False,False,True,0
469,31,6,0.0,1,1,0,146213.75,0.0,0.14285714285714285,0,186,1,1,False,True,False,1
764,39,5,81042.42,1,0,1,109805.17,0.7380565049829798,0.16666666666666666,1,195,0,4,False,False,False,0
757,51,1,0.0,1,1,1,22835.13,0.0,0.5,1,51,1,4,False,False,False,1
685,35,9,0.0,1,1,0,167033.83,0.0,0.1,0,315,1,3,False,False,True,0
696,38,6,142316.14,1,1,1,8018.49,17.74849628574102,0.14285714285714285,1,228,0,3,True,False,True,0
591,31,8,0.0,1,1,1,141677.33,0.0,0.1111111111111111,1,248,1,2,False,True,True,0
695,23,1,0.0,2,1,1,141756.32,0.0,1.0,2,23,1,3,False,False,False,0
699,35,5,0.0,2,1,1,78397.24,0.0,0.3333333333333333,2,175,1,3,False,False,True,0
563,26,7,0.0,2,0,0,6139.74,0.0,0.25,0,182,1,1,False,True,True,0
713,46,5,0.0,1,1,1,55701.62,0.0,0.16666666666666666,1,230,1,3,False,False,True,0
725,44,10,0.0,1,0,1,93777.61,0.0,0.09090909090909091,1,440,1,3,False,False,False,0
576,29,5,108541.04,1,1,1,126469.09,0.858241646232623,0.16666666666666666,1,145,0,1,False,False,False,0
613,34,3,0.0,1,1,1,41724.72,0.0,0.25,1,102,1,2,False,True,True,0
610,49,6,113882.33,1,1,0,195813.81,0.5815847717758947,0.14285714285714285,0,294,0,2,True,False,True,1
558,38,8,113000.92,1,1,1,152872.39,0.7391846231962541,0.1111111111111111,1,304,0,1,False,False,True,0
560,35,1,0.0,2,1,0,3701.63,0.0,1.0,0,35,1,1,False,False,False,0
506,35,6,110046.93,2,1,0,26318.73,4.181316119577908,0.2857142857142857,0,210,0,1,False,True,True,0
485,51,7,144244.59,2,1,0,51113.14,2.8220647371141343,0.25,0,357,0,1,True,False,True,0
538,62,3,75051.49,1,0,0,17682.02,4.244508828502371,0.25,0,186,0,1,False,False,False,1
641,42,7,125437.14,2,0,0,164128.58,0.7642614101653457,0.25,0,294,0,2,False,False,False,0
695,39,5,0.0,2,0,0,102763.69,0.0,0.3333333333333333,0,195,1,3,False,True,False,0
588,33,2,0.0,2,1,1,12483.56,0.0,0.6666666666666666,2,66,1,2,False,True,True,0
615,32,4,0.0,2,1,1,6225.63,0.0,0.4,2,128,1,2,False,False,True,0
762,35,9,0.0,2,1,1,43075.7,0.0,0.2,2,315,1,4,False,False,True,0
663,26,5,141462.13,1,1,0,440.2,321.3587680114522,0.16666666666666666,0,130,0,2,False,False,True,0
811,30,6,0.0,2,1,1,180591.32,0.0,0.2857142857142857,2,180,1,5,False,False,True,0
658,29,5,75395.53,2,0,1,54914.92,1.372951649544915,0.3333333333333333,2,145,0,2,True,False,True,0
754,40,2,160625.17,1,0,1,3554.63,45.18759194481913,0.3333333333333333,1,80,0,4,False,True,True,0
584,32,8,40172.91,1,1,1,137439.34,0.2922955683555211,0.1111111111111111,1,256,0,2,True,False,True,0
665,44,7,0.0,2,1,1,66548.58,0.0,0.25,2,308,1,2,False,False,False,0
662,33,0,103471.52,1,1,1,162703.0,0.6359533628720063,1.0,1,0,0,2,True,False,True,0
715,35,2,141005.47,1,1,1,60407.93,2.334221185822222,0.3333333333333333,1,70,0,3,False,False,True,0
786,34,9,0.0,2,1,0,144517.19,0.0,0.2,0,306,1,4,False,False,True,0
655,28,10,0.0,2,0,1,126565.21,0.0,0.18181818181818182,2,280,1,2,False,False,True,0
732,38,5,178787.54,1,1,1,195760.53,0.9132971799733415,0.16666666666666666,1,190,0,3,True,False,True,0
670,25,7,0.0,2,1,1,144723.38,0.0,0.25,2,175,1,2,False,False,True,0
576,26,8,0.0,2,0,1,34101.06,0.0,0.2222222222222222,2,208,1,1,False,True,True,0
584,47,5,0.0,2,1,0,89286.29,0.0,0.3333333333333333,0,235,1,2,False,False,True,0
790,37,6,0.0,2,1,1,119484.01,0.0,0.2857142857142857,2,222,1,4,False,True,True,0
626,37,2,133968.96,2,1,0,148689.65,0.9009972112995019,0.6666666666666666,0,74,0,2,False,False,False,0
676,48,1,131659.59,2,0,1,14152.15,9.303151110657875,1.0,2,48,0,3,False,True,True,0
771,50,3,105229.72,1,1,1,16281.68,6.463075063110006,0.25,1,150,0,4,False,False,True,1
691,30,7,116927.89,1,1,0,21198.39,5.515885404244573,0.125,0,210,0,3,True,False,True,0
520,38,5,0.0,2,1,0,163185.76,0.0,0.3333333333333333,0,190,1,1,False,False,True,0
718,39,7,93148.74,2,1,1,190746.38,0.48833817973117843,0.25,2,273,0,3,True,False,False,0
